	S1	S10	S103	S104	S11	S111	S112	S119	S12	S120	S127	S128	S136	S143	S144	S151	S152	S159	S160	S167	S168	S17	S175	S176	S18	S183	S184	S191	S192	S2	S20	S25	S26	S27	S28	S3	S33	S34	S35	S36	S4	S41	S42	S44	S49	S50	S51	S52	S57	S58	S59	S60	S65	S66	S67	S68	S73	S74	S75	S76	S81	S82	S83	S84	S89	S9	S90	S91	S92
S175	2.313642607136948	2.598122222587221	1.8309843348063581	1.2778889220153433	1.886939759289882	1.1952813968076503	2.1170180414427655	1.372474081091323	2.9807361639769003	2.865085886821183	1.4999919063301312	3.204569280204016	1.4640175518746985	2.576451567387406	1.8872011046862753	3.295972482891413	1.2591284974529533	2.787731033758104	1.9768727407555209	0.9142445477529016	3.231125759299719	0.9938602274812431	0.0	3.4744486403311057	3.0883566884951033	1.9403720625468774	3.4371780733147306	0.5154310799255036	3.0873964044575932	3.3593935387772023	1.6290575687244193	0.6860514328791137	2.8778486439252826	2.1779118000933213	2.9693378287400827	1.3004414622269365	2.9359187516221468	1.4581025328911652	2.7276544436861676	1.1038435865787397	3.10132747212809	2.6891497710979517	1.1290081607022764	1.5184544016315804	2.8133256193794223	1.8486330522218517	2.458383669001809	0.8804278728210407	2.712349662369172	2.7112603960542687	3.153351093950344	0.9121582965306416	0.532628511257967	3.6553992159918676	2.4706761437958713	2.54081115758497	1.3983946724776657	2.7501221447638207	1.9753649279448655	2.984442217016455	1.0331247197934728	3.3823554663398645	2.430833587303058	3.521276311807576	0.7256816149336831	1.8074994861372704	2.8271726502903296	0.7872869414052417	3.117829457266779
S176	1.56813879580338	2.1931346737040087	2.4234564169269817	4.077353397390801	2.005233989510836	2.3384213758261736	3.895371937946203	3.2616909175480706	1.9679636966664897	3.4580244113259506	2.9408969043635422	3.259350717896406	2.30323963501516	4.187159384856096	1.6435523574902302	2.4531167148738016	2.6634850897372337	2.61720800009285	2.1938451303376483	2.9542555409904416	0.5659538121365391	2.844415478312903	3.4744486403311057	0.0	3.488584993402197	1.7152848109066003	0.4242670664329536	3.6963739750541555	1.3542045554379725	1.6159004993925867	1.85504182937637	2.8610059786650166	2.5730737414148477	1.4971612530637295	1.0693248940815445	3.011518835445182	2.2969588495035573	2.3839851571206476	1.998492455052705	3.8144465445141433	0.46533123558866873	3.286372672438634	2.366538859474626	3.3719142907433315	4.208431115306545	1.7960231669801823	2.7805101047664382	2.82978197038818	3.8324592876881782	1.3802133652496777	1.9189375562449043	3.6757163863103335	3.380757779702562	0.7945686138727311	1.391845969422892	2.737901784344756	2.9465664325734764	1.020963091819967	2.5416724760699587	1.419313247506977	2.4956472394195055	1.2050471291482296	1.341151020793944	1.586720287972971	3.869238850225829	1.735454969770577	0.6990851762905788	3.382459967151947	2.3602233312700696
S18	3.1273448141932594	1.435344223912899	1.7605342554922183	2.4209476278378896	3.513735225240608	2.8687938262716806	1.4302278598425981	1.954962598611771	1.6030963498997615	0.30867900839923257	1.897527801175856	0.38081759894482375	3.0975506106743476	1.2673062913148285	2.6590510107425573	1.2237972206473473	3.295585299396295	1.1679119290214246	3.72765704322673	2.7218309906429003	3.2630022067482076	2.7198428582204643	3.0883566884951033	3.488584993402197	0.0	2.5063763016028267	3.611554366817923	2.8188659664545743	2.320678816679201	2.0417838442844913	2.671681461365032	2.860056153831602	0.9285666449227781	2.7128748678763466	2.421504980911734	1.797130639311933	1.2102639677799518	2.952979209777052	1.518057174077897	2.3133522156181954	3.109774488586882	0.4044021393663447	2.6928611856462092	1.6504282978950375	1.0337249916018463	3.0103526635345355	0.9637487178836642	2.3567658105428464	0.7224965071104898	3.6793758328354254	1.6897196252518547	2.3614587414834554	2.719891644866626	3.1341738886624038	3.5442639400582125	1.1392848779441644	3.9275266556634527	2.7230790411533388	3.938150137159318	2.086870638893112	2.8598090306951254	2.4762819272058025	3.342481874558591	2.20358045916189	3.118786564524826	2.462603719023295	3.2609471775442085	3.568225692271797	1.2317488368261722
S183	1.3986723576436022	1.5153621027692854	1.3023752712738716	2.5320693379007433	1.4478048900779041	1.1028373483564755	2.5349577901223483	1.897027828284081	1.4347983616663247	2.346290042207097	1.670991316955305	2.4493850851917025	1.3825040766244892	2.8789063106188593	0.7234951127768294	1.9657169553252483	1.6667112575396803	1.9449098616437077	1.730721551909654	1.6631383622031677	1.6399117727034098	1.5890614254848425	1.9403720625468774	1.7152848109066003	2.5063763016028267	0.0	1.6446303703887541	2.1498244809281277	1.5630066221184706	1.6963559816595868	0.6002434358979821	1.4619126146185388	1.7677651078707992	1.0233168626082694	1.1723154491100545	1.468765852849903	1.6767030666895892	1.4447573532720366	1.41382687226244	2.2594066937188924	1.273200672365447	2.186527489597815	0.9836429860355853	1.9160995237085314	2.921557937226052	1.1010381649440686	1.5946166094574024	1.3117666683433835	2.558213547895057	1.700583425912086	1.5677571427139274	2.0765945700494712	1.8984327699428247	1.733159373765947	1.4479764172461915	1.5535804019505328	2.0050578467344966	0.8240600498798977	2.045706548676347	1.2621560862121022	1.1914422143088452	1.5291459661207987	1.3477442702092224	1.7637143348292659	2.4338214284585553	0.46233402420695424	1.2538396337326112	2.1400102658576263	1.7781561579706424
S184	1.7506202386449887	2.385488201653252	2.562125814648684	4.118603671451805	2.03907732583755	2.357301655419115	3.9988024303872858	3.360951589285938	2.061170268826746	3.5497422839006854	3.0602422662923017	3.414794949288324	2.3719838717783595	4.296706380512773	1.713813431763894	2.58941718811688	2.7135968843490104	2.830476866794809	2.244013928559792	3.0202877983878724	0.9329378311331564	2.9152809649010814	3.4371780733147306	0.4242670664329536	3.611554366817923	1.6446303703887541	0.0	3.700456497322765	1.6475314383753097	1.8077692869557738	1.8633918703660666	2.8682180229275693	2.6928071699418745	1.6554160561902116	1.224565847285486	3.0466548496569925	2.4476318174001745	2.4815319791451422	2.1721660176172746	3.849318569705444	0.5320567659193396	3.399283515084726	2.3732172509817415	3.44396736015651	4.3031463541355714	1.8804516007419507	2.8307299358114277	2.8517972798174984	3.907424050149862	1.5290504712125228	2.0338994611234997	3.6863594200357954	3.4044948871827763	0.8068322119532906	1.478518899857786	2.7538079332646195	2.9112036576310176	0.9583781743043538	2.59895204991042	1.5612587083943819	2.5078322682011183	1.3173753905618155	1.46905546052592	1.7274184534225177	3.8995827706735406	1.7630274250598663	0.8293815284673388	3.3795452855575263	2.479977140849442
S191	2.4894566504732194	2.4989022827909193	1.7275381068467577	0.7772678903841018	2.193939422121267	1.4391994515930469	1.6938852222195766	1.0486049471582937	2.968351207314351	2.6059837600783324	1.275171289479055	2.9613985288088185	1.6826932102636658	2.151646086707635	2.067837122142013	3.1987509600696993	1.5027306796802917	2.605608730434823	2.2818267308206623	0.9215315191899128	3.408683085397959	1.0306415540357816	0.5154310799255036	3.6963739750541555	2.8188659664545743	2.1498244809281277	3.700456497322765	0.0	3.1200933275367713	3.3716286942192055	1.8480536954850897	0.9151284818675067	2.749361497793458	2.3210475823412646	3.0746394599970897	1.1234287120134336	2.840607312018282	1.6067567004034646	2.671517641799092	0.6352431255667816	3.3119765017856517	2.4282240934609556	1.3485725569684643	1.1825790987429892	2.4251228896631147	2.06655378220252	2.3274434797381276	0.8937511789055732	2.393055001535373	2.9643854032241985	3.1421303892056205	0.5185405178868786	0.35885301288634663	3.831723241628156	2.7447103747846184	2.450543627916542	1.8056264577085868	2.9452969551482076	2.273613181150629	3.0376783135307694	1.2795037210970823	3.4777604142761107	2.6696656455029455	3.559832098171996	0.45875450865272105	1.9765827041027082	3.0605263557730273	1.095319251617108	3.034939837041372
S192	1.4231106838398648	0.9740091387610159	1.4707379910479577	3.273365122161257	2.112660891679024	2.055276845070611	2.8264612125611266	2.369586941461879	1.106665857366243	2.3581299617233267	2.032113052611113	2.0422313140687773	2.0530088386294607	3.057064823158923	1.360274547461354	1.4018577121115292	2.4215323896709697	1.3232491348642585	2.3134240592280992	2.395930415572503	1.0186842223478612	2.3002280008983074	3.0873964044575932	1.3542045554379725	2.320678816679201	1.5630066221184706	1.6475314383753097	3.1200933275367713	0.0	0.7176439702623848	1.6234311651817184	2.467789589723977	1.4833132487763838	1.134354325954848	0.6262598016965154	2.234406946141412	1.1669056025586113	1.9984865953613031	0.8397457481017592	3.0410733062040833	1.1535874741366778	2.1490311831309996	2.023900123745134	2.454085424668813	3.0834769820868004	1.641568419612077	1.8452971541245706	2.252251537814779	2.757153424033957	1.7510617983428751	1.0470851279054258	2.9778510847546147	2.8067041591620194	1.3460175977833575	1.7386897883133616	1.9074462668395598	2.996916394207888	1.1958029535706263	2.617109822370562	0.661324494176222	2.1800915498758915	0.9195784753793592	1.5340552639568368	0.9750378882169981	3.297345968282326	1.3951487740785573	1.2568293356801181	3.12181830805056	1.3386182406473606
S2	2.0439455509081466	1.0631241611577813	1.7492798750150163	3.4409851375261415	2.6388968184679618	2.456030509606141	2.868045755695615	2.6096441567441975	0.6335028291482232	2.0858563139742388	2.3100992464371224	1.7632112696777291	2.557075624132014	3.0118580242846407	1.7862643655931296	0.8889805276803688	2.915468729934537	1.359693793980262	2.874183622894734	2.789428378904313	1.5120499822776554	2.7084538617208103	3.3593935387772023	1.6159004993925867	2.0417838442844913	1.6963559816595868	1.8077692869557738	3.3716286942192055	0.7176439702623848	0.0	1.9711650242638938	2.817556408784139	1.154780186169267	1.678838884456652	0.6978446093116021	2.3495605205988097	0.8577586600969169	2.5094809800639943	0.7804323030499967	3.210646856211527	1.359880359905563	1.9582655340556716	2.3677478520209534	2.567450506179944	2.939354476789985	2.158247885925462	1.5905943928398016	2.5116250297321834	2.5512931007919457	2.348357956030235	0.47698381291789144	3.1376684181722108	3.1021610715920667	1.2106894780148847	2.2897764090373807	1.5831353317502836	3.4620333580506317	1.2398278869550006	3.195742997353193	0.43764575868668126	2.5618816459557774	0.5657629973497926	2.1024581643281444	0.32476953798032515	3.6248388258110564	1.7009435946163236	1.69540698627006	3.5389330613236796	0.8604527151954161
S20	0.9729472618067627	1.5616539968008367	1.108811077301288	2.311984548496313	0.9391469251589432	0.5577721500733371	2.441920119956265	1.6292977637227184	1.79126166347332	2.528698113755737	1.388546206597081	2.606852620729423	0.7841020527865536	2.8477569016725224	0.31707475178012573	2.2620324745453515	1.0884062318901575	1.9551343874664084	1.2067743751565805	1.1857596758607436	1.6246712496551452	1.0927264832353591	1.6290575687244193	1.85504182937637	2.671681461365032	0.6002434358979821	1.8633918703660666	1.8480536954850897	1.6234311651817184	1.9711650242638938	0.0	1.02509096818242	2.011520292050689	0.6868603841214158	1.4315282881608902	1.3761706502912079	1.9024257697835911	0.851820777359469	1.5675436349811604	2.046431986310692	1.4866674740212926	2.3135269141703385	0.5181234440746265	1.7867096634445145	2.974895643407803	0.5625133832065365	1.857068618845489	1.0148972473847497	2.6855505449920103	1.368918055112204	1.9146286373801562	1.8853844520427754	1.5419094007314973	2.0833079037836253	1.11439906906901	1.8963570176808702	1.5207686570805645	1.2163813212347339	1.4963584307341915	1.5590038234260855	0.6861783719935576	1.8871193163875115	1.0084415363353996	2.113900324691839	2.0414641263710114	0.27851762045754574	1.2272805020119155	1.660025005719013	2.0838352562893903
S25	1.6326555292209137	2.0916901274910704	1.327121726955149	1.5489998994235317	1.2889824565818238	0.5377114200792528	2.08963642373356	1.1701703934561838	2.5255312031385757	2.6773319833912015	1.134150541141546	2.898181731391962	0.8068689280982375	2.5640053655523514	1.2435565944288884	2.87648759577615	0.6998859758748744	2.3326652647515522	1.4081510170990503	0.4280147921271041	2.57603753696642	0.4333713673003119	0.6860514328791137	2.8610059786650166	2.860056153831602	1.4619126146185388	2.8682180229275693	0.9151284818675067	2.467789589723977	2.817556408784139	1.02509096818242	0.0	2.4981440060903317	1.5072948081963866	2.390769049413276	1.1242540901440221	2.4902494809491107	0.7914102441509449	2.2184039726332605	1.3183050721842393	2.5102521919505247	2.4572041469355694	0.509079885843796	1.4229153871523295	2.7942759784294515	1.1791900137701001	2.186052138031465	0.5146222517961396	2.6392015292344264	2.063846538168846	2.6798195169003374	1.160705941245089	0.6099912234951628	3.0995534723018805	1.8354846227789414	2.283848844201834	1.1276564213817224	2.217166714337177	1.4714711694076854	2.441000468295739	0.3745353735943968	2.8387601261623576	1.7742780505168112	2.99786381386452	1.040718530092212	1.2205009967404084	2.197421235599539	0.7712148015028858	2.700566226074955
S26	2.4213076919342638	0.7540221582322333	1.3242358140526038	2.6051740944638198	2.8654847729235486	2.347466452777761	1.8607214734416473	1.914068291373563	0.6845732980107125	0.9326761707949505	1.7180355460604642	0.753414967105585	2.560058929503349	1.924693434624446	1.9523541199534138	0.47892986314333424	2.8332305619803173	0.7896804933315917	3.1033334705484226	2.424607202648648	2.3896947548028082	2.3862271083772493	2.8778486439252826	2.5730737414148477	0.9285666449227781	1.7677651078707992	2.6928071699418745	2.749361497793458	1.4833132487763838	1.154780186169267	2.011520292050689	2.4981440060903317	0.0	1.9831947026719563	1.503953854027114	1.6311202414903214	0.32790433190856466	2.4550283282632854	0.6780471048775706	2.41381823060762	2.1970272152613943	0.8256458615800167	2.1869144386520194	1.7176630784191635	1.8021620816496937	2.349022120931104	0.5931226923080628	2.0441411086756953	1.400754882403875	2.910760883664701	0.7829772843277567	2.3831774314169176	2.5620717906168453	2.2092612504552362	2.780359945660227	0.7062338824418495	3.4390524923809003	1.8297373726580852	3.36816880380207	1.1624221502976795	2.384507492820511	1.5548942661140044	2.5809555302466483	1.3170401580219493	3.0554807176343903	1.7588273933068694	2.398433736634159	3.2579348729926254	0.376265175262368
S27	0.4614980339528425	1.3628950574647052	1.1322827210093147	2.6972623430975116	0.9989373134773171	1.0169050066261347	2.646624722542426	1.861771389268432	1.714764634991463	2.6447428754872453	1.5441042218527972	2.5569156855038275	0.9491521615144334	3.023536656746028	0.3726688057566134	2.1447944183064735	1.3284346634675064	1.7569046810778426	1.21267034347923	1.4992554341655333	1.1031404215372993	1.3867554111999316	2.1779118000933213	1.4971612530637295	2.7128748678763466	1.0233168626082694	1.6554160561902116	2.3210475823412646	1.134354325954848	1.678838884456652	0.6868603841214158	1.5072948081963866	1.9831947026719563	0.0	1.1495898047329602	1.7634237827878385	1.7804287053437438	0.9505339271399587	1.377906127830437	2.4488916368484825	1.225715770535624	2.3964921115307813	1.065521719231547	2.07816405659382	3.157880501462381	0.5075767915751974	2.02903457045253	1.484575286121506	2.8814035716609583	0.9780286840601512	1.779793293046087	2.3440165406289	1.978635928343316	1.8467811298060528	0.8445406455117644	2.1047507058852104	1.8662042371560947	1.1812533982219109	1.5193892257035142	1.3360724422800065	1.1667547853654756	1.650604001273816	0.6359838278329031	1.8723520683802135	2.4393016560080234	0.6334761421512776	0.8761099356761279	2.067229427703637	2.0011121667930643
S28	1.5004856546838414	1.2010859590769916	1.5927481794595977	3.297339234886388	2.0288167558807646	1.9580960609006388	2.944871092139247	2.469687382006685	0.9218215600005447	2.3943756912226783	2.1558163091684257	2.2014903539978565	2.044192087770888	3.18702523293542	1.2365133510369752	1.4196047317626594	2.4141619892944073	1.6324202855194527	2.273420270074611	2.427340647320746	0.97841688640688	2.3334838654203773	2.9693378287400827	1.0693248940815445	2.421504980911734	1.1723154491100545	1.224565847285486	3.0746394599970897	0.6262598016965154	0.6978446093116021	1.4315282881608902	2.390769049413276	1.503953854027114	1.1495898047329602	0.0	2.1812653199674408	1.2351979266348994	2.0457522258028824	0.9593991575975162	3.043435304460575	0.718714778565621	2.231556931431292	1.899505224868394	2.495545951031599	3.1738755504311853	1.594364684256917	1.7432147595100198	2.1821987987882148	2.7878061198287316	1.7351385576714378	0.8965908005652233	2.9308770097254877	2.7826312314264112	0.8898919644977665	1.6473541316386282	1.7202134514798408	2.8836941919627175	0.6119614312662772	2.615240652034672	0.364507645916215	2.0851446682429122	0.5013134348499684	1.4807901553824514	0.7729622781029801	3.310126226179856	1.1867642021666915	1.0276434538473507	3.069551113559426	1.3083874291001525
S3	2.1046119796453935	1.486821067993306	0.8711490230384258	1.1428648002142752	2.1238149121250105	1.3112489285307858	1.1498619098017837	0.634998625893298	1.8920941373445002	1.5855071730692087	0.667101916764017	1.9077804522603428	1.6311081658387119	1.5640513239996643	1.532382395080757	2.0837936366527554	1.7093454815766076	1.6067639442861135	2.3142614610828023	1.0860435505562376	2.748399292542401	1.1119317555047656	1.3004414622269365	3.011518835445182	1.797130639311933	1.468765852849903	3.0466548496569925	1.1234287120134336	2.234406946141412	2.3495605205988097	1.3761706502912079	1.1242540901440221	1.6311202414903214	1.7634237827878385	2.1812653199674408	0.0	1.74368153531039	1.5212899546246963	1.6326848121024522	0.8894490241578401	2.588146250904969	1.3957593492637137	1.1163190934524447	0.47826017308550695	1.7191081113051105	1.756256875237101	1.2136083522736472	0.6136451183207241	1.5197034103550193	2.6525726899425086	2.0692045126946237	0.7908405098180884	0.9838147577426892	2.979659372481991	2.438594331495858	1.3578973229420859	2.2403608794443857	2.1616159296781317	2.461840250557448	2.0583884671490087	1.2347350910243047	2.52010467750965	2.2967282539661755	2.533433999563242	1.4732994738320777	1.3386612948681351	2.4861661135299067	1.8149316502460582	1.9213572025591608
S33	2.2067592850583924	0.5704159830723632	1.2794957211928684	2.7606166470490217	2.7114847362676255	2.2755632303129967	2.0643152993271197	1.9930016649260436	0.5107097016424221	1.2440285475016597	1.7497957497077372	0.9690056122836777	2.448352344621162	2.1673063980586558	1.7974639840121192	0.41722070733899824	2.74935413654327	0.7171909656053582	2.9463428657659074	2.4117988227121936	2.0981353516089833	2.359070379334223	2.9359187516221468	2.2969588495035573	1.2102639677799518	1.6767030666895892	2.4476318174001745	2.840607312018282	1.1669056025586113	0.8577586600969169	1.9024257697835911	2.4902494809491107	0.32790433190856466	1.7804287053437438	1.2351979266348994	1.74368153531039	0.0	2.349228914279037	0.41195787392163274	2.5567499143998633	1.9453481875302165	1.1008402099301302	2.1373624514555853	1.865207248537219	2.081970875499127	2.189442636953966	0.8480003287818129	2.075219974525733	1.70255281636871	2.6747497477777693	0.566228591337993	2.5196190917017502	2.61853569770096	1.9593395378053766	2.5655199446165087	0.939150085973945	3.3623821538274723	1.6340005777535054	3.2233031981225295	0.8933142996251928	2.333490361797418	1.2982471190500635	2.361371251059948	1.0629947464877518	3.12095184803594	1.63805480727273	2.1503066550922485	3.2443743378713505	0.31052625507252435
S34	0.9317955453258998	1.859099943582977	1.200795003477816	2.107877464432635	0.7945636000663764	0.49678105498722586	2.3907308814798998	1.4306356325572966	2.393299904309245	2.840056555429471	1.2237989263276867	2.889250892676576	0.22961936940441516	2.8484559255993904	0.861753107184569	2.755917975202193	0.4503089735891352	2.13176650822856	0.885749323479169	0.7106108460344598	2.0013706546730234	0.5980472276849164	1.4581025328911652	2.3839851571206476	2.952979209777052	1.4447573532720366	2.4815319791451422	1.6067567004034646	1.9984865953613031	2.5094809800639943	0.851820777359469	0.7914102441509449	2.4550283282632854	0.9505339271399587	2.0457522258028824	1.5212899546246963	2.349228914279037	0.0	1.9928509670829182	1.8883623554147722	2.114888599238481	2.574785034802693	0.6664710100592723	1.7777933532712806	3.0839063921090846	0.606762256233943	2.3259891488067863	1.0134392829213863	2.9139163574955282	1.412016335468869	2.5048023544382656	1.797149152437608	1.2537579015501323	2.7595077058232076	1.251015518782429	2.4467264661586534	1.169570496927673	1.9804077542703236	1.001278508775686	2.1623189737541177	0.5619700363346677	2.539891521422365	1.1603663932648394	2.7232953275181653	1.605893199180987	1.035210241380749	1.699764752721974	1.1795439242690386	2.599409508730828
S35	1.7973594892800446	0.316016721527897	1.0209918228196673	2.6838088100663353	2.3282388865301105	1.9507363865170233	2.1095559909185275	1.845851774635155	0.5936544857157662	1.5261131472466942	1.5572546259127176	1.2892552235644248	2.0868932092695576	2.2952878853211263	1.4262826712640657	0.7920776147700747	2.4054843248414555	0.7059347629056929	2.5573954046825023	2.137292829827657	1.7453613890100839	2.0711545471294652	2.7276544436861676	1.998492455052705	1.518057174077897	1.41382687226244	2.1721660176172746	2.671517641799092	0.8397457481017592	0.7804323030499967	1.5675436349811604	2.2184039726332605	0.6780471048775706	1.377906127830437	0.9593991575975162	1.6326848121024522	0.41195787392163274	1.9928509670829182	0.0	2.4634216639413884	1.6496939014728482	1.3266592307125562	1.8366726908274995	1.8048531195799684	2.2788742069593253	1.803956883485887	1.0283271546890842	1.8536736971702878	1.9271807126976988	2.270883918270905	0.6535841072957131	2.4144328149626175	2.4128888427829778	1.7846302101176992	2.1684739788367744	1.131088399571577	3.0239253394774246	1.3783220014547766	2.8372749680952203	0.6844166476517645	2.025214066015153	1.1661733837989945	1.9603231131302499	1.0439043983948468	2.920157996024731	1.3051650227092628	1.7861874057797076	2.956677636083114	0.6722685444776982
S36	2.6913532466655594	2.266629395865019	1.5819989048720946	0.2731373271584007	2.564765725949148	1.755568032542168	1.0873943090884952	0.7583203975496605	2.7624938828175543	2.1057383104106773	1.0813897024673464	2.49620471625621	2.0128806530153693	1.5277063273084204	2.227046340814562	2.8866713554934003	1.920851226500083	2.2784926183407364	2.683110683387294	1.2077000207440993	3.5130068926034217	1.3047072085841669	1.1038435865787397	3.8144465445141433	2.3133522156181954	2.2594066937188924	3.849318569705444	0.6352431255667816	3.0410733062040833	3.210646856211527	2.046431986310692	1.3183050721842393	2.41381823060762	2.4488916368484825	3.043435304460575	0.8894490241578401	2.5567499143998633	1.8883623554147722	2.4634216639413884	0.0	3.408992862641829	1.9453253284754515	1.6192438632671207	0.7168347306262991	1.8106072129226827	2.3181826054535795	1.9834543733546282	1.0371977891852715	1.8308206609853797	3.234238236015759	2.9363990466440124	0.2646430405503095	0.769394839556462	3.849003287772497	3.02768687895971	2.139930916572845	2.3576444172140105	3.0072028355693488	2.716601217986344	2.9334315900227512	1.6193666772420439	3.4025093985037542	2.9120948548003023	3.4104880352984894	0.9245180954270196	2.094207271428911	3.2297097643844492	1.6815809498477692	2.742183247607356
S4	1.4154757289402922	1.8547912200058525	2.056215722941731	3.674693334102768	1.819661899758684	2.0085775645801895	3.495111757623384	2.8836749680801788	1.5954866078237921	3.0556914232121892	2.574264828144357	2.908955613652554	2.040949090622274	3.786748384997138	1.3035742652175017	2.122777798944118	2.4043282096356022	2.3008592361482325	2.0490763984440403	2.620425554225457	0.6637719603648121	2.5161689164932564	3.10132747212809	0.46533123558866873	3.109774488586882	1.273200672365447	0.5320567659193396	3.3119765017856517	1.1535874741366778	1.359880359905563	1.4866674740212926	2.5102521919505247	2.1970272152613943	1.225715770535624	0.718714778565621	2.588146250904969	1.9453481875302165	2.114888599238481	1.6496939014728482	3.408992862641829	0.0	2.8913385505996154	2.0046192993400314	2.962532076901803	3.799594357315907	1.5411843876654097	2.3526109066901557	2.4370262732169095	3.4146690168136433	1.3804804595534221	1.5781318167592149	3.263266509661882	3.009438400899844	0.7119670265392632	1.3040159738982124	2.301784850768731	2.7196055602133082	0.5591395889711819	2.4095537345287688	1.0719883326793962	2.157382117236368	0.9407927792052075	1.2189159162770862	1.3405510854716958	3.517621286243581	1.3380416962611679	0.5671008553787487	3.0867070562716945	2.0067907156873654
S41	2.8084862868469425	1.2078842093270685	1.3967449634319615	2.0732266693709946	3.1510693343793315	2.4812742374916197	1.149702084041557	1.568001739219371	1.4852747119634202	0.30928648141427534	1.509747692885831	0.5837180404557114	2.718670614688113	1.1159813072423994	2.319135915409757	1.2414014717752637	2.9047247858142216	0.997692607524357	3.362192843905297	2.322819543870778	3.0419732042606045	2.322602244024593	2.6891497710979517	3.286372672438634	0.4044021393663447	2.186527489597815	3.399283515084726	2.4282240934609556	2.1490311831309996	1.9582655340556716	2.3135269141703385	2.4572041469355694	0.8256458615800167	2.3964921115307813	2.231556931431292	1.3957593492637137	1.1008402099301302	2.574785034802693	1.3266592307125562	1.9453253284754515	2.8913385505996154	0.0	2.3035820896074632	1.2649224870941305	0.9815484300908903	2.6583725800817257	0.7109196914415666	1.9533845601463673	0.632959567342703	3.3722196028325833	1.6046115817121327	1.9826881187101717	2.3197432978621984	2.9966777499331854	3.2242220997473203	0.9437900751411337	3.5311688813061926	2.4893100449769934	3.564277112186487	1.9248657757653447	2.465950882401614	2.3573814762569896	3.027616753783625	2.1409962570407544	2.7302914019486706	2.12077719393546	2.994640961027116	3.16444931964539	1.1899397419009312
S42	1.2646344475194156	1.7585454113139865	1.0934696652239184	1.877151407799092	1.0367103761886585	0.22578416903737883	2.187466398350841	1.3012622382930281	2.1117117382507273	2.524595298684564	1.1404465221638507	2.6844443540886957	0.6387709995134528	2.6331473543209936	0.758299942124452	2.5170983440008388	0.7847638085398143	2.073873845850075	1.2401411572634442	0.7267290292057742	2.1043220795363213	0.6547298830632979	1.1290081607022764	2.366538859474626	2.6928611856462092	0.9836429860355853	2.3732172509817415	1.3485725569684643	2.023900123745134	2.3677478520209534	0.5181234440746265	0.509079885843796	2.1869144386520194	1.065521719231547	1.899505224868394	1.1163190934524447	2.1373624514555853	0.6664710100592723	1.8366726908274995	1.6192438632671207	2.0046192993400314	2.3035820896074632	0.0	1.5039139787104767	2.8108230453937706	0.7935771675324632	1.9345583002659166	0.5933114930756237	2.58237341489583	1.7007435767854588	2.2565974330302554	1.4540148503107433	1.0400746221643278	2.591116610893852	1.4551990490784172	2.007640768216687	1.2623564029822667	1.711495376287876	1.4253953242678723	1.9742364135442463	0.22591608250083017	2.3494365152513663	1.3726739524333793	2.5332356090695836	1.5289395416707612	0.7183748821017324	1.7187835165411394	1.199390170557342	2.33726209037702
S44	2.396395532791947	1.600774439867786	1.0346199373286482	0.896607255352257	2.467710472602103	1.6699262337530099	0.6950790577836135	0.4558856504729129	2.120110353142619	1.464531093989829	0.6540166094700472	1.7977767726343374	1.9280269776158763	1.1479391116067181	1.9023645711711483	2.1916935537425766	1.9717121866475933	1.5824736531909684	2.629779649310704	1.2641347129224374	3.0651950573004485	1.3119305532427203	1.5184544016315804	3.3719142907433315	1.6504282978950375	1.9160995237085314	3.44396736015651	1.1825790987429892	2.454085424668813	2.567450506179944	1.7867096634445145	1.4229153871523295	1.7176630784191635	2.07816405659382	2.495545951031599	0.47826017308550695	1.865207248537219	1.7777933532712806	1.8048531195799684	0.7168347306262991	2.962532076901803	1.2649224870941305	1.5039139787104767	0.0	1.3779310240403273	2.0946522656896946	1.3404765090577047	0.9585638621317853	1.296083801254305	2.9796532945367433	2.2857589703848626	0.7702295693319439	1.1061843449508217	3.3306697407772208	2.791378586580281	1.5388664990520438	2.5457229871221005	2.558439838616326	2.7400246351497586	2.336129663042826	1.5846402467069352	2.820205413112018	2.6364950306463566	2.778688700529126	1.4708801863321	1.7429525295719774	2.8546763627097347	2.018700825788883	2.0576932249274944
S49	3.532764133387464	2.1136786377855445	2.0471749262166568	1.8106299335040261	3.7569465400192095	2.9915947783841155	0.8283472750562701	1.746289738693359	2.4491789701825053	0.9316541348449935	1.8768620698792071	1.365453911454382	3.244764479381232	0.4211961913190629	3.039665315272389	2.1981087429552657	3.3309890859019604	1.8498579290246406	3.9381225481820996	2.6308411902144484	3.941322446601211	2.672822849194167	2.8133256193794223	4.208431115306545	1.0337249916018463	2.921557937226052	4.3031463541355714	2.4251228896631147	3.0834769820868004	2.939354476789985	2.974895643407803	2.7942759784294515	1.8021620816496937	3.157880501462381	3.1738755504311853	1.7191081113051105	2.081970875499127	3.0839063921090846	2.2788742069593253	1.8106072129226827	3.799594357315907	0.9815484300908903	2.8108230453937706	1.3779310240403273	0.0	3.317693062312332	1.5398485140433946	2.3074779780441617	0.4817510259566164	4.125984042642872	2.577794027372582	1.931620939252452	2.445876504290272	3.9507956467280825	3.9623611845165576	1.7236275754125185	3.920177576737166	3.3703990223581606	4.075243446017594	2.8856182296335944	2.927024921720502	3.3253101212749128	3.778669591664533	3.118573985310792	2.702384299784688	2.843098935875327	3.846542151103345	3.3799211666899387	2.158416928690483
