	S100	S101	S102	S105	S106	S107	S108	S109	S110	S113	S114	S115	S116	S117	S118	S121	S122	S123	S124	S125	S126	S129	S130	S131	S132	S133	S134	S137	S138	S139	S140	S141	S142	S145	S146	S147	S148	S149	S150	S153	S154	S155	S156	S157	S158	S161	S162	S163	S164	S165	S166	S169	S170	S171	S172	S173	S174	S177	S178	S179	S180	S181	S182	S185	S186	S187	S188	S189	S190	S97	S98	S99
S114	1.37601935120399	2.5717773656506773	2.3252828412946642	2.785308052935737	1.052102688644677	3.4430019606375493	0.8855315416010647	2.5086079450741514	2.54052852084604	3.6583284471252653	0.0	3.88181760927364	1.534128010885561	2.87630851512444	2.0491984825128196	3.770605288213459	0.7968243736030867	2.212615977798361	1.2466873573354365	3.266242425920653	1.5521307758105893	1.805290541847794	1.7545887326463594	1.9684260924272614	1.2936759183223348	1.4974627425914528	1.2120790208511887	1.7466495329754397	2.392218924455743	0.889489874053115	1.3253376627813527	1.3827954343199884	0.4492109626966131	0.6078692217008145	3.888261327937528	2.4141328985563795	1.604287792965026	2.3084244676767964	1.1672180600617257	3.2927000254855314	2.502420994579303	0.8967889272603647	1.5565607965464106	1.5408550926565492	1.2242417114047082	2.1985430334397242	1.973775010126639	1.6114000750979371	1.5811102107883555	2.300276870863565	1.077269026974113	1.5691473013844048	1.5709176319843712	3.1200796938654505	2.4220235249936564	2.645887347045601	0.6733021369822434	0.44256834571922304	2.8724378051585444	2.3535930576758406	0.949574931096535	2.076008382183001	1.153025069741423	2.9340034289638823	1.3190312777188804	2.628559570935498	1.434638336724103	2.8855918437313157	0.9135788894918759	3.349366023334222	1.2581359760911173	3.12921525486391
S115	3.481469709808422	1.7083517716438656	4.092249787148894	2.050208453007996	3.099762275074927	0.7790879164268177	3.174418424346659	2.6043332033850666	3.9830116955502737	1.3873069547525962	3.88181760927364	0.0	3.149693216044752	1.0594159776579586	3.594342142686083	2.025765212276612	3.258819257610653	1.8656019461473539	4.351251519290229	0.8169192947164604	3.8921893944686135	2.7192607406820395	2.519129088931653	2.2783528291187487	2.663772805565494	2.7395437439779013	2.8175324599114298	2.1746939726338033	3.233428380412979	4.239776875442778	2.6513221370691973	3.3598342451624323	3.570441971337093	3.3084406280866174	3.123949933707782	1.8569448495420993	3.656896804695218	1.7136462369942753	2.954032006552591	1.0542794938882936	3.840423901542622	3.3893503590618588	3.0619928395419067	2.6650904670885884	2.794058117326209	1.7577620836383574	3.450657315269967	2.649708969126807	4.076790277904475	4.329162912093107	3.007001304338461	2.580803988225285	4.205878647635296	1.0094756844156325	4.114049517763852	3.0733523246571735	3.4494431284924754	3.507137214251858	4.017760599343032	1.632387086390766	3.062027036492975	2.897308071002923	3.168338187067906	1.462235783387006	2.9212050350747085	1.358394633492412	3.5563870258310715	2.710972965828192	3.6583826671882895	1.9349246736700116	2.6790280099063297	1.25174373487362
S116	2.016992897405468	1.4953827953322516	1.6937549310745967	1.5874733948624404	1.7101578568141014	2.6373800915032484	1.239545961490919	1.215635109902681	1.9111597972838923	2.6011202539221103	1.534128010885561	3.149693216044752	0.0	2.297123599075309	1.1396518259017068	2.549343182542078	0.9655882136913668	1.4409677135903458	2.3548309758372925	2.7579137540109357	1.4302402943731578	0.6202501394430675	0.6376599149186064	0.9800946796463953	1.3478365231393052	1.0546914321817573	1.0773525780334163	1.2719105990614623	1.1059140281218849	2.0659801709757084	1.0500152810248546	0.4656966924047365	1.451281456635352	1.3439677388545859	2.65090200792604	1.391017449505994	1.201571653675498	1.6626329695871562	0.7353541092630271	2.2968974195130185	1.4658211972783486	1.7347547616279646	0.5058140828997704	1.4316529777117062	1.1569781274911737	1.4787880861517002	1.0754881646489791	1.0605609302767416	1.149831369409454	1.7574873065902916	1.0327327318459072	0.6615742110413569	1.6181746873587946	2.2000173114016555	1.6730077355571962	1.3722996297965626	1.4872681434185975	1.317013591478275	2.0650606756395504	1.5870240168644756	0.8408777702300761	0.5831029173840133	1.0765626470423166	1.8384192745623167	0.5244285460070757	1.938546802723696	0.4914324526565231	1.60432738269623	1.9003544602931746	2.1259987032366663	1.3704912585690179	2.8057211510564373
S117	2.4282614998018954	1.127474870287535	3.4701649004917727	1.6930336146759906	2.05779416138931	0.6916276711415066	2.132229100697137	2.1111455267809167	3.4383019234873906	1.6489794480385662	2.87630851512444	1.0594159776579586	2.297123599075309	0.0	2.9359927413559563	2.181630872790055	2.244758680715189	0.9193101057001256	3.2925092898096016	0.4614236156809532	3.1276970426421378	1.8447261666120243	1.665242364422216	1.3858361266594905	1.62117997474956	1.7259392956863895	1.786500300938427	1.1705204245766963	2.668063860600704	3.1841725764339404	1.6317130731331906	2.5246550448027305	2.5372091633511302	2.2860400135650103	3.1067105386204155	1.07321785612387	2.9101950271529353	0.713865803613912	1.9649261037299224	0.8754369985652353	3.263969217950043	2.3382082363286902	2.266425428418777	1.6132464552204733	1.7558857780358996	0.8200019523858414	2.78586050242441	1.648101829555123	3.2714729233909363	3.668564895185235	1.9781561830343581	1.6654755729985538	3.4194434405204497	0.6691630537970811	3.5038746916647288	2.6098204135188863	2.4034938958192313	2.4831148742042477	3.5486877743279184	0.7171394555349181	2.0655713705195478	2.1963061959102066	2.3164470657072203	1.1215302133705756	2.0392932704196873	0.40286186322354756	2.7169584737131496	2.3676304465156224	2.6036030662230343	1.885179394895774	1.6424021046762907	0.6730070845488431
S118	2.977995262116654	1.9637078548401041	0.5977053627370961	1.6565484231399477	2.5006075772442404	3.27647488458013	2.139299808444301	1.1105037276901393	0.7890070327607199	2.6657883422867155	2.0491984825128196	3.594342142686083	1.1396518259017068	2.9359927413559563	0.0	2.42651600532385	1.8456493665218665	2.272847520886691	3.1675030475104995	3.376758768702172	0.8414797972293895	1.6727345013127055	1.4605423405102174	1.894406599559016	2.2004758332009975	2.1160167669934937	2.0321639821186963	2.066871297951058	0.615211570399124	2.818902707602537	1.9647952502311252	0.8134323231981446	2.1789256336913465	2.0590375020713205	2.0675949359962544	2.165781970645337	0.5912909854857289	2.4702267578079	1.7287732735117565	2.8708245672440404	0.5013562454569659	2.5556854996069784	0.8054913966446908	2.433638240281738	2.0968450698209344	2.1884388184964614	0.16985596052649615	2.1238992647375756	0.7808769739884348	0.7627922652252245	2.0044922752944916	1.5545669039394037	1.04716227224191	2.762196986750672	0.5870348681162884	0.8549953486749966	2.3004025284429597	2.036368367962896	0.9428486428470283	2.297230054818913	1.7156951201902135	1.0595630374368106	1.2034870759856628	2.225071080414688	1.1822829913363389	2.65293259121565	0.8643052662895823	1.2630787560233676	2.7264737630318665	2.1015239814366895	2.18495315674772	3.518853912669198
S121	3.987804857862776	1.4333373075093028	2.8055850189898006	0.996068671663215	3.4950815402406175	2.0671479620984927	3.3129415385805547	1.4078664847932676	2.634800022892127	0.665207105001003	3.770605288213459	2.025765212276612	2.549343182542078	2.181630872790055	2.42651600532385	0.0	3.1953236423674003	2.198119945491527	4.6409596478170085	2.406211764839729	3.0297415582060623	2.4221957934770666	2.1635257872201374	2.2195658919399053	2.9730349417759996	2.8838812688118516	2.957700897154578	2.4291035641124106	1.9353392658182023	4.394341502471992	2.7801852899475397	2.646537853452644	3.6326901867869976	3.385102722832482	1.135890564093673	1.927649589433065	2.7557960161767774	2.275953081419257	2.8518319712485938	1.637259050714527	2.4374738298359806	3.7215276102447423	2.341628803385308	3.0774066877150164	2.987102591559133	2.064628345041476	2.3429050469138115	2.796446979875798	3.1445740858426614	3.066926240958551	3.084215946244091	2.3589697630899034	3.3337736774834212	1.649990918308013	2.7680378894711075	1.6331303371985098	3.6135315740022604	3.508262203835911	2.4946023648250635	2.0098339827703273	2.966225026377893	2.028147986045844	2.7299507097676847	1.1866619703681287	2.483030072027403	2.109558215495389	2.7978356250370884	1.1844194550616476	3.9902343787554573	0.43974748053634893	2.980575517773863	2.8125140564926374
S122	1.1337832433216448	1.8993859828195974	2.2960314467445264	2.2026050578810987	0.8233264776477559	2.7437088401532814	0.3233635707544372	1.9867657231679208	2.4986398448535736	3.0676881357685404	0.7968243736030867	3.258819257610653	0.9655882136913668	2.244758680715189	1.8456493665218665	3.1953236423674003	0.0	1.4780728777091496	1.4754281173545136	2.6622934543947685	1.6790214081628085	1.047099305051097	1.0626418719759785	1.202515954385063	0.7188154137585488	0.7172291913500117	0.484730934215285	1.0848355718507272	1.9874377718175293	1.2032447166592832	0.6142638661092551	1.0478897930803905	0.5238253699801498	0.44702666840966887	3.4515523993001787	1.6608803863181423	1.58261538426842	1.604079795545932	0.3903157338327406	2.5709592539758455	2.2772242035049675	0.7789053019058132	1.135554690254827	0.8696664172300242	0.5309151826791392	1.5177863768604243	1.7505926551637006	0.8258735314161345	1.5895422128906525	2.3277848441439937	0.32288369871009986	0.8589195186580785	1.812353872348844	2.4219255300239473	2.3459550431662373	2.222265540221964	0.5219908613961165	0.414777282315481	2.7581065078320974	1.6590859535044646	0.23455167815683095	1.4887557928396395	1.0339798070844402	2.262864215288589	0.8001206682189547	1.9435487426749254	1.124326431299724	2.398635216501625	0.9399591913075229	2.7590383695709897	0.7282120653277816	2.5572975911783375
S123	1.880566854119127	0.7785570966116441	2.847774454885073	1.3938754911451943	1.5683286359498616	1.2794028356791904	1.4313774137097572	1.58969673248875	2.9063491248886915	1.9001235432294008	2.212615977798361	1.8656019461473539	1.4409677135903458	0.9193101057001256	2.272847520886691	2.198119945491527	1.4780728777091496	0.0	2.6725438492108293	1.3643772458589178	2.5076191430440997	0.9353689694751568	0.8460865375273251	0.48276830042639673	1.0304213635496577	0.894030138639361	1.0413478511727328	0.52850059762442	2.0216236739927513	2.5240895644730785	0.8927391941453481	1.7443186325323454	1.8776081954286752	1.6555048857343289	2.8896828934912477	0.3758321990420398	2.2766515394832165	0.24577896054590026	1.139516494150858	1.113832829609857	2.602642244883581	1.778202306252883	1.5332830089797067	0.9525511203282758	1.0419512650945058	0.29085619779516547	2.141024272010325	0.7959623936416631	2.507766082534632	3.0034147714557595	1.2106827783715735	0.835829648640361	2.772890670740886	0.9751364083907693	2.858296494840024	2.0611910518012406	1.7547273510969517	1.802785675876573	3.0291844485488526	0.2842181925686122	1.2986211573861826	1.4205679592409726	1.7332029193386684	1.0324374170521808	1.2872742504077463	0.5313854332256247	1.8973320427410993	1.947471379995914	2.028950771263535	1.7919911527075905	1.0811154143185902	1.4102830740550025
S124	0.9216213358146755	3.276041297951278	3.4963917435805385	3.6581115656614362	1.3421901451024507	3.8080997614276257	1.331250611057689	3.460428150105453	3.7451480511203044	4.446227016174855	1.2466873573354365	4.351251519290229	2.3548309758372925	3.2925092898096016	3.1675030475104995	4.6409596478170085	1.4754281173545136	2.6725438492108293	0.0	3.6126295513003597	2.777063609426083	2.3794196130324865	2.5048269526177176	2.5174054399259127	1.7622277572211684	1.849024755970999	1.6985725378661776	2.313319258250942	3.403906269491118	0.37298851423747603	1.880574962880697	2.4027988695860634	1.097667300210655	1.3487473984287461	4.922514121121206	2.9313047385932176	2.8048526611029243	2.7196649944692033	1.8079777893775957	3.7727927925532665	3.5814722926196665	1.0253751215739026	2.5715205838715165	1.7374537268607426	1.6815742878916458	2.7590024374633866	3.1001352221625185	1.964135779989752	2.6577639513158107	3.445342347679428	1.5617717825912218	2.292823049889628	2.7714832716740943	3.6284090776340436	3.5619278618601937	3.6684030133865244	1.0569586593158504	1.227889334030586	4.051620382211103	2.8796647389334775	1.6960496526644007	2.9152388204745936	2.306334223520052	3.621122368581909	2.2659240281935373	3.0568230837395545	2.3963231830677003	3.8712127858488388	0.736463713005545	4.204178246314384	1.7672623551616038	3.3426038769852875
S125	2.726788128166052	1.543225415017056	3.8996054328675673	2.066072030972127	2.387169974783714	0.6838327393594942	2.5226553354407737	2.5265827780777803	3.846984462549936	1.8068692267480808	3.266242425920653	0.8169192947164604	2.7579137540109357	0.4614236156809532	3.376758768702172	2.406211764839729	2.6622934543947685	1.3643772458589178	3.6126295513003597	0.0	3.5523999031165046	2.29624447813865	2.126613072285908	1.8383433606593893	2.0042951150136536	2.141386064388156	2.1972818419814053	1.6040275857410202	3.103081847218926	3.533021237959028	2.0525459740151284	2.9806075417886007	2.9172113295986537	2.669590903239102	3.403712472961238	1.5080981528624071	3.3421538951669323	1.1473432920682625	2.401449015949675	1.0798814694754	3.7004919621173475	2.674174528846673	2.7203206158962194	1.9828808040555577	2.15865137844792	1.280103170984596	3.2244205514676425	2.0668589094476473	3.7234563866212995	4.105654878081694	2.3893565042116816	2.122719487176681	3.8460066216788227	0.9306286102616603	3.9379445868355063	3.0235641718235358	2.7734810308176447	2.8750968277450606	3.9523341391533404	1.1769244270230887	2.4932764683017767	2.649981846196642	2.734092714714058	1.466046490891505	2.4909833505947594	0.8431877147276666	3.1760291700275194	2.7504804536372536	2.931219290329418	2.1720677319619988	2.021973481827259	0.45887286927514337
