	S16	S24	S32	S40	S48	S56	S64	S8	S15	S23	S31	S7	S72	S80	S88	S96	S39	S47	S55	S63	S71	S79	S87	S95	S14	S22	S30	S38	S46	S54	S6	S62	S13	S21	S29	S5	S70	S78	S86	S94	S37	S45	S53	S61	S69	S77	S85	S93	S196	S204	S212	S220	S228	S236	S244	S252	S197	S205	S213	S221	S260	S268	S275	S283	S229	S237	S245	S253	S261	S269	S276	S284
S62	1.018485544350885	1.5477230186657123	1.650477784043059	2.13397552020965	1.2027419179575332	1.6809065859134196	0.9995170929698813	1.4938612466442702	2.748535509384025	2.0270457248225022	2.0829102621815188	2.5776887423106163	2.015351418099577	2.113971476595429	2.573045934748405	1.4835748474677157	1.38421190502271	0.37794024225618245	2.040805865767029	1.9426456431472374	0.7285941337289709	1.0295944809947464	1.5034506898109627	1.836249783881952	1.518296905784517	1.3101474968461817	2.0659714328964474	1.189101547397813	0.6807418004500968	1.9472540765478397	0.9658404441211131	0.0	1.9572007971702816	2.521355383858073	1.1745048102472317	1.7655449729699328	2.160566067999329	1.533028949173415	1.3307864485664598	2.5242800811917254	0.8997766640321032	2.0937956899540535	0.6553080233714681	2.088964896879919	1.2906276100549654	1.7088935649482397	2.3812222429909995	1.5922381071336968	1.6316474788456048	1.6851643483436338	0.9114274733897844	1.2087505748450904	1.1816724364873599	0.582490348984687	1.7463257705637145	0.9229135463133391	1.149436127961893	1.3649788007932493	1.7791181881388733	1.9808963981796894	1.5635528646114105	1.1376469983762718	0.6247534147304517	1.6778993520801153	0.3592860251025742	0.37409999768396257	1.0966271697979353	0.7601712425529659	0.4942313842308276	1.4902271031618568	0.894348640663658	1.6372849998891934
S13	2.1530020273570276	3.1553277643668856	3.526112420399894	3.7609676188249765	2.9525384299578668	3.1163076501385616	2.9301255576499976	2.6447500546199127	3.5024824188013257	2.6669770209867254	3.517148620110686	3.381045770592748	3.8068496287140925	4.0257880061753495	4.457760933846137	3.087113207390007	2.2002537302022924	2.3159981490527275	2.832863544500117	3.457442591521915	1.727028048923816	1.7871296380396164	2.7264513816403357	3.1961194721421324	2.46253823220405	2.8463074197215597	3.4776175474729167	1.8891912928426238	2.5077209818950195	0.1927245036774724	2.1179486252194493	1.9572007971702816	0.0	1.0637572136970228	1.3759303426710225	0.8343978589121214	3.822756570432982	3.1862483461885986	3.277337606431626	3.6284852810918498	1.7294887714522265	3.1099063880220283	2.1067188120556586	2.73574807682794	0.6705382203036556	1.5098009871338407	3.958971802541947	1.7576315144756776	2.1336243244648396	0.508175328290832	1.515163501250797	2.3773339615754048	1.2159319250600864	2.539436279988378	2.9512966232553968	1.4994050522290403	2.5146411549468706	3.2340992419111503	3.6003649478959834	3.930240147222158	3.4185872769569703	1.6808529555801064	2.5564684975599166	1.548925868168268	1.7317279554144327	1.996745883939764	2.0904687194876814	2.126211293857535	2.4400114390669416	3.4028220444619484	2.6282229436108158	3.546924403491446
S21	2.3174803044941887	3.289569096535638	3.8297403545850037	3.833718985230408	3.2047379332910952	3.928017447598663	3.36323970106319	2.6179812648694414	3.0812728440257557	2.3500220138176418	3.4833567307546143	3.016345659983673	4.472662112004161	4.577641931168616	4.722161194991412	3.736082922909621	2.1461847523194293	2.896542434939825	2.5654760334018967	3.4847521372100903	2.0121620933777113	1.929702222459249	2.7090362392537886	3.1653036652194864	2.389808977236283	3.022935069250577	3.431636759698191	1.9086283910608017	2.8879536124385488	0.9028835919559394	2.277503537587157	2.521355383858073	1.0637572136970228	0.0	1.4900457486287173	0.7835206708579232	3.92418982160034	3.911142431108363	3.806710944249162	3.3988916081599556	1.916435847752265	2.9009969500534476	2.388776223838954	2.3954852467835197	1.3926117008415146	1.216085603771468	3.973783900224662	1.5240217679575825	1.919420304853778	1.5432912720147083	1.7967381465596817	2.4326410638923446	1.4345907865166505	3.0579866593300205	2.871288374814109	1.7551782757030412	3.3461747982218664	3.860244507966846	3.839897455817586	4.36472397375335	4.056878334860286	2.617083696044484	3.0306539146160825	2.5840524348366145	2.2078681902696156	2.69473690183828	2.97224040712169	2.922193675174889	2.9305406527693814	3.7646419467238665	3.334731629661198	3.8964215928355412
S29	0.8676654622374677	1.8475346578586866	2.353775449610832	2.431821628755163	1.7264206091599676	2.8024304417525316	1.8901287723132412	1.274075215428497	2.2097389428340635	1.3607096393199483	2.1530073599920385	2.0649577650705164	3.151751693630748	3.170904296489719	3.2664025902776843	2.5365132467003475	0.8353699043808069	1.5274607654310455	1.4964256766683801	2.108184788686595	0.5327753647779768	0.4792158546154603	1.3565353059621004	1.8286177512025636	1.0986008363186923	1.5667469191822243	2.112992182173875	0.5160396108012462	1.4085466244531135	1.2556549963134565	0.8099084690902868	1.1745048102472317	1.3759303426710225	1.4900457486287173	0.0	0.8236168746374251	2.505732201385849	2.6781051400198046	2.378751277740054	2.2629082475489968	0.4277905207425075	1.7443569060913289	0.9073810978721277	1.4368291875716968	0.8766675753137114	0.5461326666227313	2.6121838324190545	0.5494280864390911	0.8205150859756264	1.4440265862579944	0.377298401816481	1.0199775377803977	0.23119646218178647	1.635090409422694	1.576887173039723	0.30347549666188256	2.2376803896598316	2.499511709866501	2.375915586123283	2.9052812648045436	2.700309505668138	1.8062773702893509	1.577735692449394	2.1064938551877748	0.823016063987234	1.460255184077466	2.011219656335514	1.7999315071627886	1.4986188525996267	2.2966418733710903	2.063051728256334	2.4150362173695474
S5	1.6912474421111752	2.6384909130941177	3.1090095597051564	3.2050763045382267	2.5028893727394887	3.182634215066972	2.621766434838517	2.042630638037786	2.7371821769710643	1.9438397482899674	2.898576230769401	2.652394761788722	3.69463423732541	3.8008982768729687	4.008009491124924	2.959920818926865	1.593168365476013	2.135763004164924	2.135053656935005	2.873637535366854	1.3066421749015378	1.3012715336062288	2.116928338456396	2.5822181949808063	1.8540299406903589	2.383929839207575	2.84738822626633	1.2995288158127671	2.156827673996584	0.6851886942405906	1.6285243055539729	1.7655449729699328	0.8343978589121214	0.7835206708579232	0.8236168746374251	0.0	3.291869864027571	3.142464007501996	3.0393189131320897	2.9463277272789776	1.2313818643855832	2.4218633132816705	1.6687444845241717	1.9875682636411764	0.759260044779166	0.7872855863010283	3.3662632811894535	1.028620172381904	1.4434923759865634	1.1175508642035292	1.1343761498192855	1.8108076319641633	0.7907326018841715	2.2996248862690694	2.306561160562664	1.076848651703693	2.61728417376967	3.0863229804931804	3.136938661025114	3.6079312228964273	3.282390077821635	1.968212728045141	2.2854458216707014	2.058767457214301	1.4668060102100133	1.9497518562884582	2.27349414397207	2.1903829700171658	2.174451866197307	3.0220875757688437	2.573728144217172	3.1676164658736448
S70	1.7143221339863979	0.6677783447764983	0.8332913907120199	0.16542435476336148	0.9609745587124844	3.069848105762733	1.361771176490696	1.3243682378069512	1.8714400059501204	1.8590834627973782	0.6118821818184336	1.710367070739066	2.565479049584887	2.0906488600215183	1.1303048297973606	2.601951012104487	1.7981534239119168	2.0215453147052056	1.6524715742479492	0.48820208756173283	2.0967019022974367	2.079192211347516	1.2264047995342837	0.8262110002867704	1.5816996882818386	1.0231078944508847	0.6853875661852471	2.027456431948008	1.4820451570036182	3.7338464659785933	1.7209435040753984	2.160566067999329	3.822756570432982	3.92418982160034	2.505732201385849	3.291869864027571	0.0	2.669437287540571	1.7005719424239891	1.2238938770684673	2.103379816910922	1.3310801043761236	1.7380618807607808	1.8696479575255516	3.1936718391040437	2.7202533139203826	0.37912273461508694	2.4179098957679788	2.062892508126658	3.7155724846115685	2.3265895909936245	1.498550823568559	2.646583596310913	1.76940819369711	1.1320357821914024	2.332230137237232	2.8924990314108814	2.123673034676253	0.626282561397243	1.4710515773923425	2.217331731718946	3.269309135951154	1.6324590931897194	3.8293147569248225	2.18814542621623	2.427193880147881	3.1038036404280387	2.7242788998111	1.7509994509724067	1.1024387537014284	2.3821352012029258	0.9700777172204883
S78	2.4166251600217366	2.340989612437058	1.8474587305301273	2.6853137679255696	1.9426909032124626	0.43938225230663835	1.4295806782068163	2.7048105802136475	3.869840688677447	3.336785727006036	2.8685217073535743	3.7332373555325082	0.6737587961737648	1.1609813980284127	2.3819843587740337	0.48490412069352234	2.7832247733377864	1.2198689731220609	3.298304832276257	2.690701954890332	2.237609298066696	2.531787619324324	2.6512124300279822	2.7734109537743628	2.8395381454252084	2.3126132941519884	2.866055790121939	2.652301551794295	1.671085121485659	3.2394736201089214	2.365795317519791	1.533028949173415	3.1862483461885986	3.911142431108363	2.6781051400198046	3.142464007501996	2.669437287540571	0.0	0.986140940430483	3.5174447408634686	2.393202013409543	3.214505853080844	2.01281221132166	3.3625777643679053	2.5952847748928223	3.1987965778536895	2.9182940486367266	3.0551188131178595	3.0544060767707664	2.766915932991471	2.444036081015845	2.498882924237286	2.6935625389899034	1.244342322612158	2.820448565049471	2.450134975792448	0.8004813474105859	0.5706316301786042	2.064705176930174	1.5305264955351374	0.5611013506672148	1.6681789644727782	1.4142541588398445	2.1651331759597787	1.8900310583047926	1.312801765068262	1.226018187806082	1.1073967481304927	1.3645263568991877	1.5762406967649918	0.6727806497854631	1.7327064366210694
S86	1.839864241250129	1.4540938952109443	0.8784805838094686	1.7331417101533326	1.0962048340838586	1.3933904890715694	0.6048707096466178	1.979533261346995	3.0999745476128404	2.669953231870423	1.973263143412093	2.9439826618862686	0.9678334883938712	0.8154350490350064	1.5168146561300253	1.056861404710418	2.1923732370749605	0.9658798852308277	2.577287981260654	1.7832243758819573	1.8621196794261	2.0839608004053134	1.9088729494552998	1.923950748350801	2.16823913674461	1.4980212059047167	1.986236899015465	2.170349784613759	1.035324680532323	3.2744691740498286	1.807801071331949	1.3307864485664598	3.277337606431626	3.806710944249162	2.378751277740054	3.0393189131320897	1.7005719424239891	0.986140940430483	0.0	2.649167755797506	1.9929597710876608	2.427167030347506	1.5173356959781499	2.6987961863031145	2.614787884195943	2.8493843420425176	1.9741133790637468	2.634741644855269	2.506183417143113	2.961167745701453	2.1147669430885587	1.852011127497687	2.4405077657396825	0.7668481852376816	2.039835729918529	2.127096181622855	1.3777462266377671	0.4244339331069522	1.1064346399397074	0.7203968505883018	0.5326394974783701	2.0668743436024717	0.8341351566574134	2.6456234985790985	1.6276456547370797	1.3339456971218906	1.735186298924036	1.4138647208001118	0.8908393433735723	0.625605918599526	0.8842940760142146	0.7511291125770831
S94	1.6759159331034073	1.2069926009273197	1.8856779304689513	1.1214563334307415	1.5917678802054762	3.87025158164573	2.150026602928545	1.0700924047757594	0.7248350118154022	1.0515934471248132	0.718130986916309	0.5459506915676682	3.5789131712448374	3.190080863802997	2.288092808813161	3.368827574561748	1.4431153910114483	2.5685988303994267	0.8349053902298599	0.8926514778910826	2.091629356121834	1.9183071971059262	1.032741323410015	0.7457467016250888	1.1940988681010596	1.3632171915642202	0.7118762848123209	1.758292698500488	1.9775439137100939	3.4893250907230073	1.6823405580847	2.5242800811917254	3.6284852810918498	3.3988916081599556	2.2629082475489968	2.9463277272789776	1.2238938770684673	3.5174447408634686	2.649167755797506	0.0	1.9975758317471315	0.5292660431125661	1.895535394132381	1.0361949081101822	3.1180188009302268	2.2183867219445688	1.0475314595620973	1.9254137040192663	1.516927233143045	3.68731590354859	2.232535983467173	1.3751546007677817	2.4363586888404356	2.3949901661783604	0.797708421277426	2.219605379326119	3.5469494240118418	3.0364803694632774	1.6918372850278716	2.606354180625045	3.177665293691279	3.638833296492355	2.2384500043233997	4.120651753002798	2.3732591294351995	2.8794089198527892	3.610237319176864	3.2503315777613064	2.307695182777656	2.0887536823534947	3.088708658975931	2.042949473697531
S37	0.4978736804315038	1.4389344798099721	1.9289238474805763	2.0364196833166144	1.3004620511016842	2.5675048370745763	1.4796102408563867	0.9478613166364062	2.059761339957648	1.2409008019573085	1.7953237888560205	1.892904203522799	2.814124209828501	2.7877419040041422	2.846085247839705	2.2645025878862426	0.6051190383743849	1.206913659887386	1.3175555990427612	1.7287353801275414	0.1813333682048372	0.22064796244394333	1.0161322783143119	1.4769314728858596	0.834229600226553	1.1596473201349784	1.7613971694122745	0.314670801833217	0.9956756860528563	1.6322176991226196	0.41192162861419895	0.8997766640321032	1.7294887714522265	1.916435847752265	0.4277905207425075	1.2313818643855832	2.103379816910922	2.393202013409543	1.9929597710876608	1.9975758317471315	0.0	1.494873031315278	0.4908451359120577	1.31914749095304	1.1404590770463154	0.8679822710815294	2.2323462355942425	0.7102744727800019	0.7637913823555269	1.7023236850848154	0.31033231564845004	0.65748761673527	0.5614511905254764	1.2682321770009115	1.2595317880208134	0.26077800857530936	2.036260681688937	2.1523465021716732	1.9538534777302048	2.4930667336114514	2.352295590919247	1.7764336616384675	1.189650939071236	2.177412911894344	0.5677023488111665	1.2419692676755079	1.8940093365983734	1.6184678815099942	1.1278454613260682	1.8787889167370249	1.7811193932554281	1.9902149230915511
S45	1.2303332995433547	1.0323435456090675	1.783323782572219	1.2145824967924495	1.3397552824599885	3.536984501265183	1.8911681614233444	0.6184971725142803	0.730022586715453	0.5852937451684213	0.7558071043645122	0.5217839852032522	3.3646777838041744	3.053201627173172	2.373988179080611	3.0478085682174183	0.9426048627824989	2.188892120508156	0.37325926773932505	0.8741164289154456	1.6034153511758946	1.4265782344512223	0.5980187190179306	0.5592482009147144	0.7139138404599875	1.0945583139732142	0.7141876708599486	1.246472660655441	1.6247934458994695	2.9718470187258044	1.2177793050234065	2.0937956899540535	3.1099063880220283	2.9009969500534476	1.7443569060913289	2.4218633132816705	1.3310801043761236	3.214505853080844	2.427167030347506	0.5292660431125661	1.494873031315278	0.0	1.4445284841095847	0.580459000395847	2.6032088644474096	1.708843870982894	1.2388422761748983	1.4072048127669583	1.0052067352490863	3.1731993177150777	1.7397142269393657	0.9072965082402971	1.9265591611026383	2.05164274829512	0.3944685686406085	1.7183926459847934	3.1683615356931005	2.778676490177134	1.6293587056720515	2.5199911485261848	2.9398595869679545	3.182788911873378	1.902844803959684	3.644210914822498	1.9093127873603604	2.461002920377763	3.184813398712499	2.8399341184162528	1.9458124027641737	1.9307238848561856	2.740811268270208	1.9347793354890668
